country,decade,nkill
160,4,0
92,4,16
97,4,2
153,4,0
217,4,0
6,4,1
45,4,1
6,4,3
185,4,0
45,4,3
92,4,13
167,4,4
205,4,1
45,4,0
155,4,0
92,4,1
186,4,4
97,4,2
153,4,12
97,4,4
603,4,0
231,4,1
45,4,0
6,4,6
6,4,2
185,4,0
160,4,0
92,4,2
92,4,5
235,4,2
167,4,0
97,4,0
69,4,0
78,4,0
78,4,0
78,4,0
195,4,2
603,4,0
8,4,0
185,4,0
185,4,0
603,4,0
603,4,0
185,4,1
155,4,0
235,4,0
603,4,0
603,4,0
185,4,1
87,4,0
6,4,2
167,4,0
6,4,1
223,4,0
64,4,1
6,4,5
185,4,0
185,4,0
160,4,1
167,4,0
603,4,0
93,4,2
32,4,0
8,4,7
6,4,2
174,4,2
153,4,7
45,4,2
6,4,11
6,4,8
92,4,0
92,4,3
93,4,0
92,4,0
6,4,4
8,4,17
213,4,2
213,4,0
167,4,0
173,4,0
4,4,0
6,4,7
167,4,9
209,4,3
50,4,0
213,4,0
95,4,2
213,4,1
8,4,3
93,4,0
235,4,1
4,4,5
185,4,1
92,4,1
160,4,1
213,4,11
92,4,6
93,4,8
603,4,0
155,4,1
45,4,0
160,4,0
93,4,1
1002,4,1
11,4,0
167,4,0
106,4,1
185,4,1
93,4,0
185,4,0
235,4,0
118,4,2
96,4,0
167,4,0
97,4,0
182,4,3
69,4,0
45,4,1
92,4,1
186,4,0
153,4,1
118,4,0
185,4,0
167,4,18
167,4,0
167,4,2
92,4,5
153,4,1
153,4,1
45,4,0
155,4,0
45,4,5
6,4,5
153,4,0
603,4,0
155,4,0
6,4,12
153,4,0
92,4,3
209,4,0
155,4,1
213,4,11
96,4,0
182,4,0
6,4,15
93,4,1
160,4,0
6,4,1
97,4,0
97,4,1
213,4,3
167,4,0
603,4,0
235,4,0
155,4,3
155,4,3
167,4,0
6,4,5
92,4,3
185,4,0
93,4,3
217,4,0
186,4,11
19,4,1
186,4,11
6,4,5
6,4,2
141,4,35
155,4,0
6,4,0
201,4,2
141,4,0
45,4,1
141,4,0
603,4,0
92,4,1
155,4,0
34,4,0
603,4,0
92,4,1
92,4,3
153,4,1
217,4,0
95,4,7
92,4,0
202,4,2
217,4,0
92,4,0
8,4,2
185,4,0
93,4,0
141,4,38
153,4,0
205,4,0
205,4,1
174,4,0
19,4,2
8,4,129
167,4,14
209,4,0
141,4,1
98,4,0
28,4,0
205,4,1
92,4,0
1003,4,1
19,4,0
205,4,0
110,4,0
202,4,4
167,4,1
155,4,0
93,4,2
98,4,0
167,4,0
92,4,4
603,4,0
45,4,25
92,4,13
97,4,0
19,4,9
97,4,0
8,4,7
217,4,0
45,4,0
112,4,1
167,4,2
93,4,2
1003,4,1
6,4,4
155,4,0
78,4,0
153,4,2
167,4,1
97,4,0
92,4,3
160,4,2
235,4,0
92,4,4
160,4,1
185,4,0
34,4,0
209,4,0
8,4,6
97,4,2
97,4,0
160,4,0
167,4,2
139,4,0
92,4,0
153,4,0
97,4,0
92,4,2
86,4,0
92,4,0
92,4,1
45,4,15
186,4,0
167,4,6
167,4,0
603,4,0
92,4,9
92,4,2
5,4,0
195,4,0
34,4,5
45,4,21
118,4,8
1003,4,0
213,4,5
160,4,5
97,4,1
160,4,9
155,4,1
92,4,5
160,4,0
34,4,0
155,4,1
155,4,3
205,4,3
118,4,0
118,4,1
155,4,0
155,4,1
28,4,0
45,4,1
6,4,5
6,4,5
173,4,0
118,4,2
153,4,1
4,4,10
45,4,4
8,4,95
92,4,0
217,4,0
603,4,0
185,4,1
97,4,0
153,4,1
209,4,0
167,4,2
155,4,1
92,4,8
92,4,0
153,4,1
6,4,8
92,4,0
92,4,8
155,4,2
160,4,0
93,4,2
185,4,0
8,4,6
34,4,0
235,4,0
6,4,11
45,4,0
155,4,1
185,4,0
229,4,0
47,4,0
159,4,0
45,4,8
97,4,4
153,4,6
104,4,0
167,4,3
45,4,0
139,4,1
217,4,0
217,4,0
155,4,0
185,4,0
186,4,10
75,4,0
75,4,0
185,4,1
53,4,0
34,4,10
97,4,2
45,4,4
92,4,5
97,4,0
97,4,0
160,4,5
118,4,0
41,4,7
155,4,0
155,4,0
155,4,0
92,4,0
92,4,2
92,4,0
155,4,0
45,4,9
92,4,0
92,4,0
155,4,0
93,4,0
93,4,0
155,4,2
97,4,2
141,4,5
97,4,0
45,4,24
167,4,2
155,4,0
138,4,1
35,4,0
195,4,
6,4,1
118,4,1
50,4,0
167,4,1
153,4,0
155,4,1
97,4,22
217,4,0
603,4,0
160,4,0
92,4,2
160,4,16
6,4,5
6,4,5
19,4,10
34,4,1
92,4,10
213,4,1
8,4,8
92,4,2
603,4,0
8,4,3
6,4,5
92,4,0
8,4,8
167,4,0
92,4,4
8,4,
155,4,0
167,4,0
185,4,0
6,4,9
147,4,0
160,4,0
217,4,0
160,4,2
217,4,0
93,4,6
153,4,5
603,4,0
75,4,1
205,4,0
153,4,2
160,4,0
45,4,0
45,4,0
92,4,10
167,4,2
202,4,0
8,4,0
19,4,0
19,4,21
155,4,1
603,4,0
90,4,1
167,4,2
205,4,0
160,4,2
185,4,0
155,4,3
130,4,0
118,4,0
69,4,0
160,4,0
186,4,6
8,4,11
92,4,0
45,4,0
93,4,0
12,4,0
34,4,5
92,4,2
231,4,0
45,4,0
8,4,12
34,4,9
92,4,1
45,4,0
147,4,0
75,4,1
185,4,0
34,4,2
138,4,1
155,4,1
6,4,6
168,4,1
153,4,5
118,4,1
97,4,0
155,4,1
141,4,0
603,4,1
36,4,0
6,4,3
36,4,3
69,4,0
45,4,1
185,4,0
6,4,16
6,4,10
213,4,0
49,4,1
213,4,1
213,4,0
160,4,0
97,4,0
155,4,1
44,4,0
6,4,6
185,4,1
141,4,0
95,4,0
45,4,0
217,4,0
195,4,4
6,4,11
6,4,12
45,4,0
97,4,3
98,4,0
603,4,0
167,4,1
202,4,1
45,4,1
8,4,70
45,4,0
98,4,0
155,4,3
6,4,7
153,4,2
603,4,0
153,4,0
153,4,0
92,4,13
92,4,0
93,4,0
92,4,15
74,4,4
34,4,3
69,4,0
222,4,0
118,4,0
78,4,0
118,4,0
118,4,0
118,4,0
118,4,0
78,4,0
78,4,0
186,4,21
217,4,0
222,4,0
6,4,2
155,4,1
74,4,1
45,4,0
6,4,10
6,4,2
185,4,0
185,4,0
92,4,3
603,4,1
153,4,1
167,4,1
45,4,0
92,4,0
45,4,0
112,4,
160,4,5
160,4,0
45,4,0
93,4,0
167,4,1
97,4,0
93,4,0
92,4,2
92,4,1
153,4,0
107,4,
92,4,1
186,4,1
92,4,5
167,4,0
160,4,4
6,4,2
34,4,13
603,4,0
167,4,2
34,4,1
92,4,0
92,4,0
92,4,1
92,4,1
97,4,0
155,4,0
8,4,2
104,4,1
6,4,0
603,4,0
155,4,0
603,4,0
222,4,0
167,4,0
69,4,0
167,4,3
69,4,0
155,4,0
167,4,12
155,4,0
185,4,0
185,4,0
92,4,13
92,4,1
155,4,1
59,4,0
59,4,0
59,4,0
59,4,0
34,4,0
603,4,0
155,4,0
97,4,1
185,4,0
185,4,0
185,4,0
1003,4,0
155,4,0
6,4,1
6,4,4
195,4,0
45,4,0
45,4,0
45,4,0
93,4,0
92,4,1
45,4,1
92,4,6
92,4,15
167,4,0
45,4,0
92,4,0
92,4,0
34,4,1
45,4,0
45,4,0
45,4,0
93,4,1
92,4,0
101,4,0
92,4,0
118,4,0
45,4,0
155,4,1
102,4,1
155,4,0
110,4,0
45,4,0
93,4,1
93,4,4
1003,4,0
92,4,0
92,4,0
92,4,1
92,4,12
160,4,2
130,4,0
185,4,0
153,4,1
45,4,3
130,4,0
98,4,0
217,4,0
92,4,1
36,4,0
1003,4,0
159,4,16
92,4,1
118,4,11
45,4,2
97,4,1
118,4,0
118,4,0
92,4,3
93,4,31
160,4,3
118,4,0
118,4,1
92,4,4
92,4,2
118,4,1
97,4,16
94,4,0
118,4,0
185,4,0
185,4,0
222,4,0
45,4,0
45,4,0
45,4,0
45,4,3
45,4,5
54,4,0
92,4,1
92,4,1
118,4,0
92,4,5
92,4,0
45,4,0
92,4,1
185,4,0
185,4,0
92,4,1
167,4,1
167,4,1
6,4,1
6,4,5
92,4,0
141,4,0
167,4,6
153,4,7
8,4,259
92,4,0
186,4,2
69,4,0
34,4,2
118,4,0
93,4,0
93,4,0
93,4,0
6,4,4
186,4,3
6,4,17
93,4,1
167,4,1
92,4,1
1003,4,0
97,4,1
74,4,0
141,4,0
45,4,0
34,4,0
8,4,0
45,4,2
160,4,2
167,4,2
92,4,0
93,4,0
1003,4,0
153,4,3
235,4,0
155,4,0
92,4,2
45,4,0
45,4,0
92,4,0
155,4,0
93,4,0
93,4,0
93,4,0
155,4,0
45,4,0
92,4,1
1003,4,0
92,4,0
93,4,0
45,4,0
45,4,0
45,4,0
45,4,0
45,4,0
45,4,0
45,4,0
93,4,0
167,4,0
118,4,0
603,4,0
92,4,4
167,4,1
93,4,0
93,4,0
93,4,0
92,4,5
155,4,0
155,4,0
45,4,0
8,4,5
8,4,5
93,4,0
93,4,0
93,4,0
45,4,6
92,4,2
93,4,0
93,4,3
185,4,0
97,4,0
92,4,0
93,4,0
93,4,0
92,4,0
159,4,0
92,4,0
92,4,0
34,4,17
34,4,10
92,4,1
167,4,1
195,4,0
185,4,0
8,4,0
603,4,0
45,4,12
167,4,0
93,4,0
93,4,2
93,4,0
93,4,0
93,4,0
93,4,0
93,4,2
603,4,0
155,4,0
93,4,0
6,4,0
92,4,0
92,4,0
185,4,0
185,4,0
603,4,1
155,4,0
118,4,1
155,4,0
155,4,1
8,4,0
30,4,1
153,4,1
153,4,2
92,4,1
16,4,0
229,4,0
153,4,1
118,4,0
118,4,0
45,4,0
93,4,0
93,4,1
97,4,0
75,4,0
93,4,0
185,4,0
4,4,
185,4,0
185,4,0
69,4,0
185,4,0
45,4,1
34,4,1
92,4,2
118,4,0
45,4,0
93,4,9
141,4,0
155,4,0
93,4,0
167,4,0
167,4,1
92,4,0
155,4,0
174,4,2
153,4,3
8,4,7
69,4,0
222,4,0
45,4,0
16,4,0
118,4,0
147,4,0
92,4,1
167,4,6
174,4,0
118,4,0
92,4,1
155,4,0
161,4,0
45,4,0
603,4,0
75,4,0
1003,4,5
110,4,0
185,4,1
8,4,9
45,4,0
92,4,0
92,4,10
93,4,1
603,4,0
45,4,0
74,4,1
45,4,0
110,4,0
45,4,0
168,4,1
167,4,0
167,4,1
118,4,0
6,4,2
118,4,0
185,4,0
186,4,23
97,4,0
118,4,0
92,4,1
92,4,1
167,4,2
93,4,0
167,4,3
167,4,3
167,4,3
92,4,1
92,4,1
167,4,1
167,4,0
118,4,0
93,4,0
153,4,0
603,4,0
603,4,0
603,4,0
603,4,0
603,4,0
153,4,0
167,4,0
45,4,0
118,4,0
45,4,0
185,4,0
603,4,0
186,4,0
155,4,0
155,4,5
195,4,0
167,4,1
92,4,6
155,4,0
155,4,0
45,4,0
45,4,0
45,4,0
45,4,0
45,4,0
45,4,0
45,4,0
45,4,0
45,4,0
6,4,17
45,4,0
98,4,0
93,4,0
93,4,0
155,4,0
45,4,1
45,4,0
93,4,0
92,4,1
118,4,0
45,4,0
92,4,7
92,4,2
92,4,2
155,4,0
167,4,0
97,4,0
603,4,0
603,4,0
8,4,50
118,4,0
118,4,0
118,4,0
155,4,0
155,4,0
167,4,0
167,4,0
167,4,0
45,4,0
92,4,2
93,4,2
92,4,1
92,4,1
92,4,0
92,4,1
92,4,0
93,4,5
167,4,3
6,4,1
92,4,0
185,4,0
185,4,0
92,4,0
155,4,3
167,4,0
45,4,0
92,4,4
185,4,0
160,4,6
92,4,2
155,4,0
118,4,0
603,4,0
93,4,0
92,4,1
45,4,0
209,4,1
92,4,0
118,4,0
167,4,4
69,4,0
118,4,0
118,4,0
155,4,1
93,4,0
92,4,1
93,4,0
185,4,0
185,4,0
185,4,0
603,4,0
6,4,7
118,4,0
118,4,0
92,4,1
118,4,2
118,4,0
92,4,0
167,4,0
118,4,0
93,4,2
93,4,0
110,4,0
118,4,0
213,4,4
155,4,0
167,4,1
185,4,0
167,4,0
97,4,0
92,4,2
167,4,
155,4,1
93,4,0
93,4,0
118,4,0
118,4,0
118,4,0
92,4,0
155,4,0
155,4,0
92,4,2
97,4,0
98,4,0
130,4,0
160,4,3
603,4,0
34,4,3
167,4,2
185,4,0
45,4,6
34,4,0
6,4,1
6,4,2
92,4,2
45,4,0
155,4,0
92,4,5
167,4,0
45,4,0
167,4,0
160,4,1
45,4,0
6,4,2
1003,4,1
6,4,2
45,4,0
182,4,0
45,4,5
6,4,0
43,4,0
92,4,0
92,4,0
167,4,0
155,4,1
45,4,0
603,4,0
603,4,0
603,4,0
45,4,0
92,4,8
167,4,2
160,4,1
155,4,1
603,4,0
118,4,0
6,4,1
155,4,1
155,4,0
92,4,2
139,4,0
75,4,1
92,4,1
6,4,5
186,4,3
16,4,0
155,4,1
155,4,0
45,4,1
167,4,0
93,4,0
45,4,7
45,4,1
203,4,0
167,4,0
45,4,0
92,4,3
97,4,0
92,4,1
45,4,0
185,4,0
167,4,1
155,4,0
92,4,4
92,4,1
155,4,1
6,4,0
185,4,0
185,4,0
92,4,0
185,4,0
167,4,0
167,4,1
167,4,0
8,4,32
118,4,0
1003,4,1
1003,4,0
603,4,0
213,4,6
130,4,0
45,4,1
92,4,1
4,4,4
160,4,0
6,4,7
45,4,0
185,4,0
92,4,0
167,4,1
229,4,0
45,4,4
97,4,0
160,4,3
97,4,0
97,4,0
97,4,0
97,4,1
34,4,4
6,4,9
19,4,1
92,4,2
6,4,1
8,4,24
34,4,0
603,4,0
45,4,1
97,4,1
92,4,4
102,4,0
186,4,4
92,4,1
92,4,6
69,4,0
6,4,10
217,4,0
202,4,1
97,4,3
155,4,2
34,4,2
92,4,6
155,4,1
92,4,5
97,4,5
97,4,2
4,4,3
34,4,10
98,4,0
153,4,1
92,4,1
209,4,3
6,4,0
34,4,1
229,4,4
97,4,2
217,4,1384
217,4,1383
217,4,190
217,4,44
12,4,1
69,4,0
155,4,0
97,4,1
160,4,3
98,4,0
167,4,0
6,4,7
45,4,0
45,4,0
92,4,1
139,4,0
92,4,0
6,4,4
118,4,0
45,4,11
19,4,0
6,4,2
6,4,9
45,4,0
186,4,31
201,4,0
167,4,9
167,4,1
92,4,12
167,4,1
153,4,2
8,4,5
167,4,7
45,4,1
603,4,0
141,4,0
45,4,1
97,4,0
155,4,1
93,4,2
8,4,5
217,4,0
155,4,1
34,4,2
603,4,0
45,4,0
167,4,2
92,4,12
14,4,0
93,4,0
185,4,0
155,4,1
186,4,6
155,4,1
45,4,1
8,4,3
92,4,0
67,4,0
4,4,0
160,4,2
19,4,4
6,4,22
45,4,0
199,4,14
43,4,0
155,4,3
167,4,4
16,4,1
603,4,1
6,4,2
92,4,2
167,4,2
69,4,0
92,4,31
97,4,0
185,4,0
101,4,0
155,4,4
217,4,1
6,4,1
45,4,0
155,4,0
30,4,0
153,4,5
97,4,3
155,4,0
173,4,2
97,4,2
45,4,2
45,4,6
160,4,0
160,4,0
160,4,0
45,4,1
8,4,0
217,4,2
69,4,0
160,4,0
45,4,24
45,4,5
106,4,1
45,4,24
155,4,1
155,4,0
104,4,0
45,4,2
45,4,0
45,4,12
45,4,1
104,4,0
104,4,0
185,4,0
93,4,0
185,4,0
217,4,0
155,4,2
45,4,4
44,4,0
217,4,2
217,4,0
14,4,0
217,4,0
217,4,0
603,4,0
603,4,0
45,4,1
97,4,1
97,4,1
217,4,0
6,4,4
155,4,1
93,4,1
217,4,0
30,4,0
217,4,0
130,4,1
92,4,7
153,4,0
45,4,10
603,4,0
45,4,5
92,4,6
92,4,0
69,4,0
118,4,0
155,4,0
208,4,3
92,4,4
603,4,0
92,4,1
92,4,0
217,4,
92,4,0
92,4,4
92,4,0
45,4,5
97,4,4
160,4,11
153,4,2
153,4,16
92,4,5
6,4,0
45,4,1
603,4,0
186,4,6
217,4,1
603,4,1
186,4,2
186,4,10
97,4,0
97,4,0
186,4,1
45,4,1
36,4,0
36,4,0
36,4,0
92,4,1
155,4,1
153,4,0
93,4,3
92,4,3
160,4,0
45,4,0
45,4,0
186,4,0
155,4,3
34,4,24
167,4,5
98,4,0
603,4,0
217,4,0
217,4,0
185,4,0
93,4,0
69,4,0
174,4,4
167,4,0
34,4,24
34,4,0
185,4,1
164,4,1
174,4,0
186,4,1
93,4,0
92,4,2
45,4,2
167,4,6
186,4,8
45,4,0
118,4,0
118,4,3
45,4,
603,4,2
603,4,0
603,4,0
45,4,0
97,4,1
186,4,3
186,4,0
228,4,0
19,4,0
45,4,0
93,4,2
93,4,3
217,4,1
209,4,0
209,4,0
155,4,0
97,4,0
92,4,0
36,4,1
78,4,0
92,4,3
92,4,2
92,4,0
45,4,2
186,4,4
8,4,2
141,4,0
118,4,0
167,4,4
186,4,1
186,4,1
92,4,16
45,4,0
45,4,10
160,4,52
155,4,0
43,4,0
6,4,0
118,4,0
185,4,0
167,4,0
92,4,6
6,4,3
93,4,0
45,4,1
6,4,4
93,4,0
45,4,6
185,4,2
141,4,0
167,4,2
92,4,1
141,4,29
213,4,3
155,4,1
141,4,0
92,4,2
141,4,5
141,4,6
45,4,3
45,4,12
155,4,0
92,4,4
141,4,
167,4,
97,4,1
167,4,2
167,4,0
155,4,2
155,4,0
97,4,2
141,4,16
141,4,4
141,4,16
93,4,1
118,4,0
118,4,0
45,4,7
97,4,3
167,4,4
167,4,4
92,4,0
92,4,0
92,4,0
167,4,0
155,4,1
97,4,4
93,4,2
93,4,2
93,4,2
93,4,2
93,4,1
92,4,6
45,4,2
112,4,
144,4,0
45,4,15
186,4,0
92,4,0
97,4,10
97,4,0
92,4,3
92,4,0
186,4,12
97,4,
92,4,0
186,4,2
34,4,3
45,4,1
97,4,16
92,4,7
6,4,2
45,4,1
93,4,1
141,4,2
92,4,8
6,4,2
167,4,3
167,4,2
167,4,1
45,4,6
118,4,0
6,4,5
186,4,7
186,4,1
92,4,3
155,4,1
6,4,17
167,4,0
92,4,9
45,4,6
6,4,1
6,4,0
69,4,0
45,4,0
45,4,0
34,4,1
45,4,5
104,4,2
6,4,2
93,4,0
45,4,0
155,4,0
45,4,2
155,4,8
155,4,2
139,4,0
139,4,0
45,4,0
45,4,0
155,4,10
603,4,1
45,4,0
6,4,1
92,4,14
213,4,0
6,4,2
44,4,1
44,4,1
44,4,1
44,4,0
44,4,0
44,4,0
44,4,2
141,4,0
6,4,2
45,4,14
141,4,1
6,4,2
8,4,24
6,4,2
155,4,0
97,4,0
147,4,2
34,4,4
34,4,0
45,4,3
155,4,1
45,4,2
92,4,1
92,4,1
69,4,0
167,4,2
6,4,4
93,4,1
160,4,0
153,4,1
93,4,0
69,4,0
213,4,0
93,4,6
141,4,4
228,4,2
147,4,1
78,4,0
97,4,0
44,4,0
167,4,0
205,4,1
205,4,1
205,4,1
205,4,1
205,4,1
141,4,0
97,4,3
167,4,0
167,4,0
160,4,0
160,4,0
4,4,2
6,4,1
160,4,11
44,4,2
8,4,2
213,4,1
92,4,4
167,4,4
138,4,6
153,4,0
92,4,1
92,4,0
93,4,0
93,4,0
6,4,0
160,4,0
92,4,3
92,4,6
4,4,0
185,4,0
185,4,0
185,4,0
185,4,0
153,4,2
118,4,0
92,4,1
92,4,2
167,4,15
141,4,0
92,4,0
147,4,8
110,4,0
92,4,2
6,4,0
167,4,0
167,4,0
167,4,0
45,4,1
141,4,2
6,4,5
160,4,0
160,4,0
160,4,2
36,4,2
6,4,2
6,4,3
6,4,7
6,4,0
36,4,1
217,4,1
1003,4,1
92,4,2
92,4,6
6,4,1
93,4,1
92,4,3
97,4,6
160,4,3
45,4,0
185,4,0
92,4,12
6,4,5
603,4,1
167,4,5
78,4,0
45,4,0
45,4,0
45,4,0
160,4,3
155,4,1
155,4,1
45,4,2
45,4,0
141,4,0
6,4,0
167,4,2
167,4,3
8,4,3
155,4,1
92,4,13
97,4,6
45,4,0
45,4,0
185,4,0
185,4,0
185,4,0
167,4,0
92,4,2
167,4,0
235,4,0
167,4,1
167,4,1
167,4,0
69,4,0
167,4,2
45,4,5
6,4,1
167,4,7
45,4,25
45,4,4
203,4,7
6,4,0
6,4,0
45,4,2
45,4,2
45,4,0
45,4,0
167,4,0
4,4,0
92,4,5
97,4,2
97,4,0
45,4,0
214,4,0
153,4,1
34,4,1
153,4,0
203,4,17
97,4,1
185,4,0
167,4,1
45,4,5
6,4,1
6,4,0
603,4,0
217,4,0
45,4,0
167,4,14
97,4,2
45,4,0
45,4,7
6,4,0
6,4,0
6,4,1
1003,4,0
92,4,0
160,4,1
45,4,0
97,4,1
45,4,0
167,4,1
8,4,21
155,4,2
92,4,4
92,4,2
92,4,2
97,4,0
167,4,5
155,4,0
155,4,0
97,4,0
167,4,1
97,4,0
45,4,0
141,4,0
6,4,12
69,4,0
153,4,1
69,4,0
8,4,14
92,4,0
69,4,0
155,4,0
141,4,0
155,4,0
167,4,0
167,4,0
69,4,0
28,4,0
6,4,1
155,4,0
155,4,0
155,4,0
160,4,1
167,4,0
92,4,9
45,4,7
217,4,3
6,4,9
6,4,1
231,4,
92,4,0
45,4,0
6,4,3
6,4,9
6,4,13
167,4,0
213,4,2
235,4,0
167,4,0
167,4,
155,4,4
45,4,1
160,4,0
155,4,1
185,4,0
95,4,
185,4,0
213,4,0
231,4,0
185,4,0
603,4,0
78,4,0
155,4,0
167,4,3
160,4,5
78,4,0
78,4,0
155,4,0
167,4,3
45,4,0
155,4,1
6,4,6
97,4,2
185,4,0
118,4,1
182,4,0
45,4,0
93,4,0
141,4,0
209,4,0
69,4,0
101,4,0
45,4,0
92,4,0
92,4,1
231,4,0
231,4,0
93,4,0
155,4,0
167,4,0
92,4,0
93,4,0
45,4,0
155,4,0
155,4,0
45,4,0
92,4,1
92,4,0
155,4,3
92,4,2
92,4,1
167,4,0
6,4,3
141,4,0
45,4,0
92,4,1
155,4,3
92,4,8
97,4,0
6,4,1
97,4,2
141,4,102
141,4,27
97,4,2
155,4,4
92,4,0
155,4,6
155,4,1
155,4,0
185,4,0
45,4,0
92,4,0
45,4,1
92,4,3
155,4,2
155,4,1
141,4,5
45,4,1
97,4,1
155,4,1
45,4,0
45,4,0
92,4,0
45,4,5
155,4,1
45,4,0
603,4,0
153,4,10
45,4,0
45,4,0
97,4,3
185,4,0
45,4,0
102,4,2
92,4,0
92,4,0
110,4,1
141,4,4
78,4,0
34,4,1
45,4,0
36,4,1
603,4,0
97,4,11
45,4,3
155,4,10
155,4,1
213,4,5
8,4,7
45,4,0
45,4,1
97,4,4
155,4,0
97,4,2
97,4,0
45,4,0
155,4,1
155,4,2
155,4,6
6,4,6
97,4,12
97,4,3
6,4,0
97,4,9
45,4,5
155,4,1
6,4,0
6,4,0
155,4,3
92,4,4
160,4,2
75,4,0
45,4,1
153,4,5
97,4,2
97,4,1
6,4,3
92,4,0
92,4,0
6,4,4
6,4,6
98,4,1
153,4,3
159,4,9
97,4,8
167,4,3
153,4,2
97,4,4
185,4,1
153,4,1
155,4,1
92,4,0
92,4,13
195,4,0
92,4,2
34,4,2
6,4,0
69,4,0
229,4,3
229,4,2
155,4,1
217,4,0
603,4,0
141,4,0
45,4,
97,4,2
174,4,5
97,4,31
74,4,1
155,4,1
155,4,5
8,4,7
97,4,3
6,4,2
141,4,0
155,4,3
45,4,0
92,4,10
97,4,1
214,4,1
45,4,2
97,4,15
155,4,1
21,4,0
230,4,0
97,4,2
155,4,8
155,4,2
155,4,1
34,4,0
34,4,0
92,4,1
167,4,0
153,4,2
153,4,2
6,4,21
8,4,7
47,4,3
97,4,0
69,4,0
69,4,0
167,4,3
93,4,4
95,4,7
112,4,3
45,4,0
160,4,15
69,4,0
110,4,0
69,4,0
45,4,2
45,4,12
4,4,10
92,4,2
92,4,5
45,4,0
45,4,0
45,4,0
45,4,0
141,4,170
97,4,10
208,4,21
92,4,0
92,4,4
4,4,0
603,4,0
603,4,0
92,4,3
97,4,7
228,4,0
155,4,3
97,4,0
141,4,3
4,4,5
4,4,0
6,4,0
45,4,3
92,4,2
141,4,14
205,4,7
138,4,4
92,4,3
141,4,0
141,4,0
141,4,0
228,4,0
603,4,0
92,4,5
45,4,0
167,4,17
141,4,0
34,4,2
141,4,0
155,4,1
4,4,0
45,4,0
45,4,0
6,4,0
160,4,14
160,4,0
195,4,24
42,4,1
155,4,3
160,4,0
185,4,0
93,4,2
155,4,1
45,4,0
141,4,0
155,4,3
6,4,16
195,4,9
195,4,9
6,4,4
92,4,1
153,4,12
160,4,0
195,4,8
45,4,9
195,4,60
155,4,4
160,4,0
93,4,12
75,4,0
228,4,
167,4,9
182,4,0
603,4,0
45,4,0
45,4,0
45,4,0
185,4,0
185,4,0
153,4,0
153,4,0
138,4,0
92,4,1
6,4,20
6,4,11
92,4,0
153,4,0
45,4,2
45,4,2
45,4,9
6,4,3
4,4,0
153,4,1
153,4,0
45,4,119
45,4,0
45,4,0
195,4,9
6,4,3
21,4,0
155,4,1
92,4,1
92,4,2
16,4,0
182,4,6
217,4,0
217,4,0
217,4,0
217,4,0
217,4,0
217,4,0
217,4,0
217,4,0
217,4,0
209,4,0
185,4,0
185,4,0
93,4,2
217,4,0
217,4,0
217,4,0
217,4,0
217,4,0
217,4,0
217,4,0
153,4,1
153,4,0
6,4,15
34,4,5
185,4,0
231,4,1
185,4,0
4,4,0
138,4,0
153,4,3
142,4,1
217,4,0
217,4,0
6,4,3
34,4,10
217,4,0
141,4,140
153,4,0
185,4,0
185,4,0
87,4,0
97,4,15
69,4,0
45,4,0
167,4,0
110,4,0
153,4,14
4,4,0
45,4,1
45,4,0
45,4,3
195,4,79
195,4,79
195,4,78
195,4,78
195,4,78
195,4,78
603,4,0
45,4,2
228,4,0
138,4,1
167,4,43
6,4,1
603,4,0
69,4,0
45,4,1
97,4,0
142,4,0
153,4,0
69,4,0
98,4,0
45,4,0
141,4,0
214,4,0
44,4,0
174,4,1
119,4,0
6,4,4
69,4,0
167,4,2
87,4,0
217,4,0
185,4,0
6,4,2
209,4,0
209,4,0
4,4,0
167,4,0
167,4,1
4,4,0
45,4,1
45,4,1
92,4,34
45,4,0
6,4,7
45,4,0
45,4,0
45,4,0
28,4,0
160,4,0
6,4,3
167,4,0
6,4,0
6,4,0
153,4,0
34,4,2
88,4,0
155,4,0
45,4,0
92,4,5
97,4,20
45,4,0
92,4,1
92,4,1
97,4,4
97,4,1
112,4,0
167,4,1
92,4,2
97,4,4
34,4,11
6,4,1
97,4,0
45,4,0
167,4,1
119,4,0
231,4,7
185,4,0
97,4,1
186,4,0
205,4,0
45,4,2
19,4,1
155,4,0
6,4,0
97,4,3
42,4,0
92,4,11
6,4,0
155,4,3
45,4,0
45,4,0
160,4,2
155,4,1
92,4,2
92,4,0
92,4,0
92,4,0
92,4,0
92,4,0
92,4,0
6,4,27
45,4,0
167,4,5
92,4,1
69,4,0
4,4,0
45,4,9
603,4,0
45,4,0
217,4,0
217,4,0
45,4,0
45,4,0
205,4,3
6,4,0
167,4,0
45,4,2
34,4,0
97,4,17
78,4,0
93,4,4
45,4,1
45,4,1
167,4,0
213,4,0
167,4,2
155,4,1
167,4,9
603,4,0
6,4,2
6,4,4
155,4,3
155,4,3
231,4,0
155,4,1
93,4,0
93,4,0
93,4,0
160,4,1
160,4,1
97,4,2
155,4,0
167,4,2
205,4,2
6,4,12
6,4,12
6,4,0
235,4,0
34,4,14
153,4,12
45,4,5
119,4,0
93,4,1
6,4,6
6,4,6
92,4,0
92,4,6
155,4,3
119,4,0
92,4,5
97,4,19
78,4,0
45,4,0
97,4,1
160,4,2
160,4,0
229,4,0
45,4,0
6,4,2
153,4,3
155,4,7
74,4,0
173,4,1
155,4,7
167,4,1
119,4,0
112,4,0
160,4,0
